18  739207.760428   5.10   8.20  28.30  86.80
18  739207.763900   4.30   8.80  28.20  86.50
18  739207.767361   3.50   6.80  28.30  86.20
18  739207.770833   5.30  10.00  28.20  85.70
18  739207.774317   4.70   7.90  28.20  85.90
18  739207.777789   4.90   8.80  28.20  85.90
18  739207.781262   3.40   5.50  28.10  85.90
18  739207.784769   3.30   7.60  27.90  85.90
18  739207.788206   4.80   9.50  27.90  85.90
19  739207.791678   4.80   8.80  28.00  85.50
19  739207.795139   4.40   9.30  27.80  86.20
19  739207.798611   4.20   7.00  27.80  87.10
19  739207.802095   4.40   7.40  27.50  88.00
19  739207.805567   7.50  12.30  27.80  86.90
19  739207.809039   7.60  13.70  27.90  87.00
19  739207.812512   6.40  11.10  27.90  87.40
19  739207.815972   4.70   8.20  27.70  88.10
19  739207.819444   4.10   7.20  27.60  88.50
19  739207.822928   4.80   7.60  27.80  87.90
19  739207.826400   4.10   6.70  27.60  88.40
19  739207.829873   4.70   9.10  27.70  87.90
20  739207.833345   5.20   9.10  27.60  88.60
20  739207.836806   6.40  11.80  27.80  87.90
20  739207.840278   7.50  12.60  27.80  88.00
20  739207.843762   6.90  12.40  27.70  88.00
20  739207.847234   6.80  11.80  27.70  87.10
20  739207.850706   6.00  10.70  27.70  87.60
20  739207.854178   5.40  11.70  28.00  86.50
20  739207.857639   5.30   9.60  27.80  87.10
20  739207.861111   5.50   8.90  27.90  86.50
20  739207.864595   5.90  13.90  27.80  87.40
20  739207.868067   6.10  10.90  27.70  87.50
20  739207.871539   6.60  12.60  27.70  88.10
21  739207.875000   7.20  11.40  27.70  87.90
21  739207.878472   5.40  10.90  27.80  87.90
21  739207.881956   5.10  11.90  27.50  88.20
21  739207.885428   4.30   8.70  27.60  87.90
21  739207.888900   4.60   8.70  27.40  88.80
21  739207.892361   4.10   9.20  27.50  88.80
21  739207.895833   4.20   7.90  27.40  88.90
21  739207.899340   4.40  10.40  27.40  89.30
21  739207.902778   4.10   7.80  27.40  89.30
21  739207.906250   4.30  13.00  27.50  89.00
21  739207.909734   4.40   8.90  27.50  89.00
21  739207.913206   3.60   9.20  27.30  89.70
22  739207.916678   3.80   9.20  27.40  89.30
22  739207.920185   3.70   9.20  27.30  89.30
22  739207.923623   3.80   6.90  27.30  89.40
22  739207.927095   3.50   8.50  27.30  89.20
22  739207.930567   3.50   5.50  27.40  88.60
22  739207.934028   6.00   9.30  27.50  88.40
22  739207.937500   6.10   9.40  27.60  88.10
