,Hour,Days_since_UNIX,PM2.5,PM10,Temp/K,Humidity
773,12,20046.527777777777,15.7,24.1,301.34999999999997,88.83718000000002
774,12,20046.53125,16.9,21.5,301.54999999999995,88.19584
775,12,20046.534722222223,16.4,21.0,301.65,87.37126
776,12,20046.538194444445,15.3,21.3,301.65,87.37126
777,13,20046.541666666668,15.2,21.8,301.84999999999997,85.99696
778,13,20046.54513888889,14.7,18.1,301.95,86.36344000000001
779,13,20046.54861111111,12.5,14.3,302.15,85.44724000000001
780,13,20046.552083333332,11.9,15.1,302.25,85.08076
781,13,20046.555555555555,11.4,14.8,302.25,84.62266000000001
782,13,20046.559027777777,10.0,12.6,302.54999999999995,84.16456000000001
783,13,20046.5625,9.6,14.5,302.45,84.07294000000002
784,13,20046.565972222223,9.4,13.6,302.45,83.98132
785,13,20046.569444444445,7.0,8.3,302.45,84.80590000000001
786,13,20046.572916666668,5.3,7.3,302.45,84.16456000000001
787,13,20046.57638888889,5.9,7.7,302.34999999999997,83.8897
788,13,20046.57986111111,5.5,8.2,302.65,82.69864000000001
789,14,20046.583333333332,5.5,8.1,302.84999999999997,82.14892
790,14,20046.586805555555,6.7,8.2,302.75,82.42378000000001
791,14,20046.590277777777,4.6,6.1,302.65,82.69864000000001
792,14,20046.59375,5.2,11.1,302.45,81.59920000000001
793,14,20046.597222222223,5.0,7.4,302.45,82.88188000000001
794,14,20046.600694444445,5.8,7.4,302.45,82.42378000000001
795,14,20046.604166666668,6.2,8.3,302.45,82.24054000000001
796,14,20046.60763888889,6.0,8.3,302.45,82.60702
797,14,20046.61111111111,6.7,10.0,302.34999999999997,82.33216
798,14,20046.614583333332,6.0,8.1,302.25,82.69864000000001
799,14,20046.618055555555,5.3,8.9,302.34999999999997,82.42378000000001
800,14,20046.621527777777,5.9,7.9,302.34999999999997,82.69864000000001
801,15,20046.625,4.2,6.3,302.45,82.9735
802,15,20046.628472222223,3.7,5.9,302.45,81.14110000000001
803,15,20046.631944444445,3.4,5.4,302.65,79.7668
804,15,20046.635416666668,3.9,5.3,302.95,79.12546
805,15,20046.63888888889,3.6,5.8,302.95,78.66736
806,15,20046.64236111111,4.5,7.5,303.04999999999995,78.75898000000001
807,15,20046.645833333332,4.9,6.5,303.04999999999995,78.48412
808,15,20046.649305555555,5.0,5.9,303.15,79.12546
809,15,20046.652777777777,4.7,7.3,303.25,79.3087
810,15,20046.65625,4.8,7.6,303.25,78.02602
811,15,20046.659722222223,5.1,6.0,303.15,77.84278000000002
812,15,20046.663194444445,5.1,7.3,303.15,78.02602
813,16,20046.666666666668,5.5,8.5,303.15,78.39250000000001
814,16,20046.67013888889,5.3,7.0,302.95,79.12546
815,16,20046.67361111111,4.9,6.1,302.95,79.58356
816,16,20046.677083333332,5.6,7.0,302.65,81.14110000000001
817,16,20046.680555555555,7.4,10.5,302.45,82.42378000000001
818,16,20046.684027777777,9.0,13.8,301.75,88.47070000000001
819,16,20046.6875,9.3,15.8,301.75,88.47070000000001
820,16,20046.690972222223,5.2,9.0,301.75,88.47070000000001
821,16,20046.694444444445,4.7,8.0,301.65,88.10422
822,16,20046.697916666668,4.9,8.9,301.65,88.10422
823,16,20046.70138888889,4.5,7.1,301.75,87.46288000000001
824,16,20046.70486111111,3.3,7.6,301.45,88.37908000000002
825,17,20046.708333333332,3.3,6.2,301.25,88.47070000000001
826,17,20046.711805555555,3.1,5.1,301.45,87.92098000000001
827,17,20046.715277777777,3.3,5.5,301.45,87.73774000000002
828,17,20046.71875,3.8,8.1,301.45,88.28746000000001
829,17,20046.722222222223,4.8,7.2,301.34999999999997,89.20366
830,17,20046.725694444445,4.5,8.3,301.15,90.02824000000001
831,17,20046.729166666668,4.0,5.8,300.95,90.57796
832,17,20046.73263888889,4.5,9.6,301.15,89.93662
833,17,20046.73611111111,4.6,8.5,301.04999999999995,90.48634000000001
834,17,20046.739583333332,4.0,6.8,301.04999999999995,90.02824000000001
835,17,20046.743055555555,3.9,6.9,301.04999999999995,89.66176
836,17,20046.746527777777,3.7,6.3,300.84999999999997,89.47852
837,18,20046.75,3.0,8.9,301.04999999999995,88.92880000000001
838,18,20046.753472222223,3.3,6.1,301.04999999999995,88.92880000000001
839,18,20046.756944444445,3.8,6.9,301.15,88.74556000000001
840,18,20046.760416666668,3.8,7.5,300.95,89.66176
841,18,20046.76388888889,3.7,6.5,300.75,90.3031
842,18,20046.76736111111,3.5,7.2,300.95,89.47852
843,18,20046.770833333332,3.8,7.8,300.95,89.29528000000002
844,18,20046.774305555555,3.6,6.1,300.75,90.11986
845,18,20046.777777777777,3.3,8.0,300.65,89.93662
846,18,20046.78125,3.5,6.2,300.65,89.47852
847,18,20046.784722222223,2.8,6.1,300.54999999999995,89.38690000000001
848,18,20046.788194444445,3.0,7.6,300.45,89.47852
849,19,20046.791666666668,3.6,7.9,300.54999999999995,89.11204000000001
850,19,20046.79513888889,3.3,6.5,300.54999999999995,89.11204000000001
851,19,20046.79861111111,3.5,6.5,300.75,88.47070000000001
852,19,20046.802083333332,3.6,6.9,300.75,88.65394
853,19,20046.805555555555,3.4,6.5,300.75,88.56232
854,19,20046.809027777777,3.4,6.5,300.54999999999995,89.20366
855,19,20046.8125,3.5,7.9,300.45,89.29528000000002
856,19,20046.815972222223,3.8,7.3,300.54999999999995,89.02042
857,19,20046.819444444445,3.6,8.4,300.65,88.65394
858,19,20046.822916666668,3.9,6.9,300.65,88.83718000000002
859,19,20046.82638888889,4.0,7.6,300.65,88.65394
860,19,20046.82986111111,4.2,8.5,300.65,88.92880000000001
861,20,20046.833333333332,4.5,8.3,300.75,88.47070000000001
862,20,20046.836805555555,4.5,8.5,300.65,89.20366
863,20,20046.840277777777,4.2,10.4,300.65,89.20366
864,20,20046.84375,4.7,9.6,300.84999999999997,88.56232
865,20,20046.847222222223,4.6,9.6,300.75,88.65394
866,20,20046.850694444445,5.9,12.3,300.84999999999997,88.65394
867,20,20046.854166666668,8.2,14.2,301.04999999999995,88.0126
868,20,20046.85763888889,8.0,14.7,300.95,88.56232
869,20,20046.86111111111,16.5,25.8,300.95,88.56232
870,20,20046.864583333332,6.2,10.5,300.95,88.92880000000001
871,20,20046.868055555555,7.0,15.0,300.84999999999997,88.83718000000002
872,20,20046.871527777777,7.0,12.7,300.95,88.92880000000001
873,21,20046.875,8.3,15.5,300.95,88.83718000000002
874,21,20046.878472222223,6.7,11.9,300.95,88.92880000000001
875,21,20046.881944444445,6.1,11.8,300.95,89.11204000000001
876,21,20046.885416666668,7.3,12.5,300.95,89.02042
877,21,20046.88888888889,8.4,18.7,301.04999999999995,88.83718000000002
878,21,20046.89236111111,8.1,17.8,301.04999999999995,88.92880000000001
879,21,20046.895833333332,10.0,17.8,300.84999999999997,89.66176
880,21,20046.899305555555,8.8,15.8,300.95,89.38690000000001
881,21,20046.902777777777,9.2,17.7,300.95,89.38690000000001
882,21,20046.90625,9.5,17.0,300.84999999999997,89.84500000000001
883,21,20046.909722222223,9.7,14.2,300.84999999999997,90.3031
884,21,20046.913194444445,10.3,20.0,300.84999999999997,90.39472
885,22,20046.916666666668,10.9,20.2,300.84999999999997,90.21148000000001
886,22,20046.92013888889,10.0,17.5,300.95,90.02824000000001
887,22,20046.92361111111,10.2,16.2,300.84999999999997,90.11986
888,22,20046.927083333332,9.3,15.4,300.75,90.85282000000001
889,22,20046.930555555555,8.8,17.5,300.75,90.66958000000001
890,22,20046.934027777777,9.4,15.8,300.84999999999997,90.48634000000001
891,22,20046.9375,9.6,16.9,300.75,90.66958000000001
892,22,20046.940972222223,9.4,19.3,300.54999999999995,91.40254000000002
893,22,20046.944444444445,9.2,19.3,300.54999999999995,91.49416000000001
894,22,20046.947916666668,9.5,19.8,300.65,91.31092
895,22,20046.95138888889,8.9,18.2,300.54999999999995,91.76902
896,22,20046.95486111111,8.5,18.3,300.54999999999995,92.04388000000002
897,23,20046.958333333332,9.6,19.8,300.54999999999995,91.95226000000001
898,23,20046.961805555555,9.4,17.7,300.54999999999995,92.13550000000001
899,23,20046.965277777777,11.0,21.5,300.54999999999995,92.04388000000002
900,23,20046.96875,11.2,23.3,300.54999999999995,92.04388000000002
901,23,20046.972222222223,12.7,22.8,300.54999999999995,91.86064
902,23,20046.975694444445,11.9,21.2,300.54999999999995,92.04388000000002
903,23,20046.979166666668,12.4,20.0,300.65,91.86064
904,23,20046.98263888889,12.3,20.7,300.45,92.31874
905,23,20046.98611111111,12.4,21.4,300.54999999999995,92.22712
906,23,20046.989583333332,12.4,20.4,300.54999999999995,92.13550000000001
907,23,20046.993055555555,13.7,20.5,300.54999999999995,92.04388000000002
908,23,20046.996527777777,13.3,22.2,300.54999999999995,92.13550000000001
909,0,20047.0,12.5,20.9,300.65,92.13550000000001
910,0,20047.003472222223,11.2,17.6,300.54999999999995,92.31874
911,0,20047.006944444445,11.9,20.1,300.65,92.13550000000001
912,0,20047.010416666668,11.9,19.7,300.65,92.13550000000001
913,0,20047.01388888889,12.6,19.4,300.65,92.13550000000001
914,0,20047.01736111111,11.8,22.5,300.54999999999995,92.41036000000001
915,0,20047.020833333332,12.9,24.1,300.54999999999995,92.22712
916,0,20047.024305555555,12.0,19.1,300.54999999999995,92.22712
917,0,20047.027777777777,12.2,18.1,300.65,92.04388000000002
918,0,20047.03125,12.2,18.9,300.65,91.95226000000001
919,0,20047.034722222223,12.8,24.2,300.65,92.04388000000002
920,0,20047.038194444445,11.7,20.1,300.65,92.31874
921,1,20047.041666666668,11.4,20.9,300.65,91.95226000000001
922,1,20047.04513888889,11.5,19.1,300.75,91.49416000000001
923,1,20047.04861111111,11.4,20.7,300.65,92.13550000000001
924,1,20047.052083333332,11.8,26.7,300.75,91.95226000000001
925,1,20047.055555555555,11.5,21.7,300.75,91.76902
926,1,20047.059027777777,11.5,19.6,300.75,91.49416000000001
927,1,20047.0625,11.5,18.5,300.75,91.31092
928,1,20047.065972222223,11.6,18.0,300.65,91.6774
929,1,20047.069444444445,11.2,18.0,300.65,91.86064
930,1,20047.072916666668,10.2,15.2,300.75,91.40254000000002
931,1,20047.07638888889,9.9,14.1,300.75,91.03606
932,1,20047.07986111111,10.1,14.9,300.75,90.94444000000001
933,2,20047.083333333332,10.1,13.5,300.65,90.94444000000001
934,2,20047.086805555555,9.5,13.5,300.54999999999995,90.7612
935,2,20047.090277777777,9.2,12.1,300.54999999999995,90.7612
936,2,20047.09375,8.8,12.8,300.54999999999995,90.57796
937,2,20047.097222222223,8.5,11.3,300.65,90.3031
938,2,20047.100694444445,8.1,13.2,300.54999999999995,90.66958000000001
939,2,20047.104166666668,7.2,12.6,300.54999999999995,90.57796
940,2,20047.10763888889,6.8,11.5,300.54999999999995,90.66958000000001
